hour,intersection_id,approach,vehicle_count
18.083,7,N,2
18.083,7,S,0
18.083,7,E,0
18.083,7,W,0
18.083,8,N,1
18.083,8,S,1
18.083,8,E,0
18.083,8,W,0
18.083,9,N,0
18.083,9,S,2
18.083,9,E,0
18.083,9,W,0
18.083,10,N,3
18.083,10,S,1
18.083,10,E,0
18.083,10,W,1
18.083,11,N,0
18.083,11,S,0
18.083,11,E,0
18.083,11,W,1
18.167,0,N,0
18.167,0,S,0
18.167,0,E,1
18.167,0,W,1
18.167,1,N,0
18.167,1,S,0
18.167,1,E,3
18.167,1,W,0
18.167,2,N,2
18.167,2,S,1
18.167,2,E,3
18.167,2,W,1
18.167,3,N,1
18.167,3,S,1
18.167,3,E,0
18.167,3,W,1
18.167,4,N,2
18.167,4,S,0
18.167,4,E,0
18.167,4,W,2
18.167,5,N,1
18.167,5,S,0
18.167,5,E,1
18.167,5,W,0
18.167,6,N,1
18.167,6,S,0
18.167,6,E,2
18.167,6,W,0
18.167,7,N,0
18.167,7,S,2
18.167,7,E,3
18.167,7,W,2
18.167,8,N,1
18.167,8,S,0
18.167,8,E,0
18.167,8,W,2
18.167,9,N,0
18.167,9,S,1
18.167,9,E,1
18.167,9,W,0
18.167,10,N,1
18.167,10,S,1
18.167,10,E,2
18.167,10,W,0
18.167,11,N,2
18.167,11,S,0
18.167,11,E,0
18.167,11,W,0
18.25,0,N,1
18.25,0,S,0
18.25,0,E,0
18.25,0,W,1
18.25,1,N,0
18.25,1,S,1
18.25,1,E,0
18.25,1,W,0
18.25,2,N,0
18.25,2,S,1
18.25,2,E,1
18.25,2,W,0
18.25,3,N,0
18.25,3,S,2
18.25,3,E,0
18.25,3,W,0
18.25,4,N,0
18.25,4,S,0
18.25,4,E,2
18.25,4,W,1
18.25,5,N,1
18.25,5,S,0
18.25,5,E,1
18.25,5,W,0
18.25,6,N,1
18.25,6,S,1
18.25,6,E,0
18.25,6,W,0
18.25,7,N,1
18.25,7,S,0
18.25,7,E,0
18.25,7,W,1
18.25,8,N,1
18.25,8,S,0
18.25,8,E,0
18.25,8,W,1
18.25,9,N,0
18.25,9,S,1
18.25,9,E,0
18.25,9,W,0
18.25,10,N,0
18.25,10,S,1
18.25,10,E,2
18.25,10,W,1
18.25,11,N,0
18.25,11,S,1
18.25,11,E,0
18.25,11,W,1
18.333,0,N,0
18.333,0,S,1
18.333,0,E,1
18.333,0,W,0
18.333,1,N,0
18.333,1,S,0
18.333,1,E,0
18.333,1,W,0
18.333,2,N,1
18.333,2,S,1
18.333,2,E,0
18.333,2,W,1
18.333,3,N,0
18.333,3,S,0
18.333,3,E,0
18.333,3,W,2
18.333,4,N,1
18.333,4,S,0
18.333,4,E,0
18.333,4,W,0
18.333,5,N,1
18.333,5,S,1
18.333,5,E,0
18.333,5,W,0
18.333,6,N,0
18.333,6,S,1
18.333,6,E,0
18.333,6,W,2
18.333,7,N,1
18.333,7,S,0
18.333,7,E,1
18.333,7,W,0
18.333,8,N,0
18.333,8,S,0
18.333,8,E,0
18.333,8,W,0
18.333,9,N,0
18.333,9,S,0
18.333,9,E,1
18.333,9,W,0
18.333,10,N,0
18.333,10,S,1
18.333,10,E,1
18.333,10,W,1
18.333,11,N,1
18.333,11,S,0
18.333,11,E,0
18.333,11,W,0
18.417,0,N,0
18.417,0,S,1
18.417,0,E,2
18.417,0,W,2
18.417,1,N,1
18.417,1,S,1
18.417,1,E,0
18.417,1,W,0
18.417,2,N,0
18.417,2,S,2
18.417,2,E,0
18.417,2,W,0
18.417,3,N,1
18.417,3,S,0
18.417,3,E,2
18.417,3,W,2
18.417,4,N,1
18.417,4,S,0
18.417,4,E,0
18.417,4,W,1
18.417,5,N,0
18.417,5,S,1
18.417,5,E,0
18.417,5,W,1
18.417,6,N,1
18.417,6,S,0
18.417,6,E,3
18.417,6,W,0
18.417,7,N,0
18.417,7,S,0
18.417,7,E,2
18.417,7,W,1
18.417,8,N,1
18.417,8,S,0
18.417,8,E,0
18.417,8,W,1
18.417,9,N,0
18.417,9,S,0
18.417,9,E,0
18.417,9,W,0
18.417,10,N,0
18.417,10,S,1
18.417,10,E,0
18.417,10,W,1
18.417,11,N,0
18.417,11,S,0
18.417,11,E,0
18.417,11,W,0
18.5,0,N,1
18.5,0,S,0
18.5,0,E,1
18.5,0,W,0
18.5,1,N,1
18.5,1,S,0
18.5,1,E,1
18.5,1,W,0
18.5,2,N,0
18.5,2,S,1
18.5,2,E,0
18.5,2,W,1
18.5,3,N,0
18.5,3,S,0
18.5,3,E,0
18.5,3,W,0
18.5,4,N,0
18.5,4,S,1
18.5,4,E,1
18.5,4,W,1
18.5,5,N,3
18.5,5,S,1
18.5,5,E,1
18.5,5,W,1
18.5,6,N,1
18.5,6,S,0
18.5,6,E,0
18.5,6,W,0
18.5,7,N,0
18.5,7,S,0
18.5,7,E,4
18.5,7,W,0
18.5,8,N,0
18.5,8,S,0
18.5,8,E,0
18.5,8,W,1
18.5,9,N,1
18.5,9,S,1
18.5,9,E,0
18.5,9,W,0
18.5,10,N,2
18.5,10,S,0
18.5,10,E,1
18.5,10,W,0
18.5,11,N,0
18.5,11,S,0
18.5,11,E,1
18.5,11,W,0
18.583,0,N,0
18.583,0,S,0
18.583,0,E,0
18.583,0,W,2
18.583,1,N,1
18.583,1,S,0
18.583,1,E,1
18.583,1,W,2
18.583,2,N,0
18.583,2,S,1
18.583,2,E,0
18.583,2,W,0
18.583,3,N,1
18.583,3,S,0
18.583,3,E,1
18.583,3,W,0
18.583,4,N,0
18.583,4,S,1
18.583,4,E,0
18.583,4,W,0
18.583,5,N,0
18.583,5,S,1
18.583,5,E,2
18.583,5,W,0
18.583,6,N,1
18.583,6,S,0
18.583,6,E,0
18.583,6,W,1
18.583,7,N,0
18.583,7,S,2
18.583,7,E,2
18.583,7,W,2
18.583,8,N,0
18.583,8,S,0
18.583,8,E,1
18.583,8,W,0
18.583,9,N,0
18.583,9,S,0
18.583,9,E,0
18.583,9,W,0
18.583,10,N,1
18.583,10,S,1
18.583,10,E,0
18.583,10,W,0
18.583,11,N,0
18.583,11,S,0
18.583,11,E,0
18.583,11,W,0
18.667,0,N,0
18.667,0,S,0
18.667,0,E,0
18.667,0,W,0
18.667,1,N,2
18.667,1,S,3
18.667,1,E,0
18.667,1,W,0
18.667,2,N,0
18.667,2,S,0
18.667,2,E,0
18.667,2,W,1
18.667,3,N,0
18.667,3,S,0
18.667,3,E,1
18.667,3,W,1
18.667,4,N,0
18.667,4,S,1
18.667,4,E,2
18.667,4,W,0
18.667,5,N,1
18.667,5,S,0
18.667,5,E,1
18.667,5,W,0
18.667,6,N,1
18.667,6,S,1
18.667,6,E,1
18.667,6,W,0
18.667,7,N,1
18.667,7,S,1
18.667,7,E,0
18.667,7,W,0
18.667,8,N,1
18.667,8,S,0
18.667,8,E,0
18.667,8,W,0
18.667,9,N,1
18.667,9,S,1
18.667,9,E,0
18.667,9,W,1
18.667,10,N,2
18.667,10,S,1
18.667,10,E,1
18.667,10,W,0
18.667,11,N,0
18.667,11,S,0
18.667,11,E,0
18.667,11,W,1
18.75,0,N,0
18.75,0,S,1
18.75,0,E,0
18.75,0,W,0
18.75,1,N,1
18.75,1,S,0
18.75,1,E,1
18.75,1,W,1
18.75,2,N,1
18.75,2,S,0
18.75,2,E,1
18.75,2,W,1
18.75,3,N,0
18.75,3,S,0
18.75,3,E,0
18.75,3,W,0
18.75,4,N,2
18.75,4,S,0
18.75,4,E,1
18.75,4,W,0
18.75,5,N,0
18.75,5,S,2
18.75,5,E,1
18.75,5,W,1
18.75,6,N,0
18.75,6,S,0
18.75,6,E,1
18.75,6,W,0
18.75,7,N,0
18.75,7,S,0
18.75,7,E,1
18.75,7,W,0
18.75,8,N,1
18.75,8,S,0
18.75,8,E,0
18.75,8,W,0
18.75,9,N,0
18.75,9,S,0
18.75,9,E,0
18.75,9,W,0
18.75,10,N,0
18.75,10,S,0
18.75,10,E,1
18.75,10,W,2
18.75,11,N,2
18.75,11,S,0
18.75,11,E,1
18.75,11,W,0
18.833,0,N,2
18.833,0,S,1
18.833,0,E,0
18.833,0,W,0
18.833,1,N,0
18.833,1,S,0
18.833,1,E,0
18.833,1,W,1
18.833,2,N,1
18.833,2,S,1
18.833,2,E,1
18.833,2,W,0
18.833,3,N,0
18.833,3,S,2
18.833,3,E,0
18.833,3,W,1
18.833,4,N,0
18.833,4,S,1
18.833,4,E,0
18.833,4,W,0
18.833,5,N,0
18.833,5,S,2
18.833,5,E,1
18.833,5,W,2
18.833,6,N,1
18.833,6,S,0
18.833,6,E,0
18.833,6,W,2
18.833,7,N,0
18.833,7,S,0
18.833,7,E,0
18.833,7,W,2
18.833,8,N,0
18.833,8,S,0
18.833,8,E,0
18.833,8,W,0
18.833,9,N,0
18.833,9,S,0
18.833,9,E,0
18.833,9,W,1
18.833,10,N,1
18.833,10,S,1
18.833,10,E,0
18.833,10,W,1
18.833,11,N,0
18.833,11,S,0
18.833,11,E,0
18.833,11,W,1
18.917,0,N,0
18.917,0,S,0
18.917,0,E,0
18.917,0,W,1
18.917,1,N,1
18.917,1,S,0
18.917,1,E,0
18.917,1,W,0
18.917,2,N,1
18.917,2,S,0
18.917,2,E,0
18.917,2,W,0
18.917,3,N,2
18.917,3,S,0
18.917,3,E,0
18.917,3,W,0
18.917,4,N,0
18.917,4,S,0
18.917,4,E,1
18.917,4,W,0
18.917,5,N,1
18.917,5,S,1
18.917,5,E,0
18.917,5,W,0
18.917,6,N,1
18.917,6,S,0
18.917,6,E,1
18.917,6,W,1
18.917,7,N,0
18.917,7,S,1
18.917,7,E,0
18.917,7,W,1
18.917,8,N,2
18.917,8,S,0
18.917,8,E,0
18.917,8,W,0
18.917,9,N,0
18.917,9,S,1
18.917,9,E,0
18.917,9,W,0
18.917,10,N,0
18.917,10,S,1
18.917,10,E,0
18.917,10,W,0
18.917,11,N,0
18.917,11,S,1
18.917,11,E,1
18.917,11,W,0
19.0,0,N,1
19.0,0,S,0
19.0,0,E,0
19.0,0,W,0
19.0,1,N,0
19.0,1,S,0
19.0,1,E,0
19.0,1,W,1
19.0,2,N,0
19.0,2,S,1
19.0,2,E,1
19.0,2,W,1
19.0,3,N,0
19.0,3,S,2
19.0,3,E,0
19.0,3,W,1
19.0,4,N,1
19.0,4,S,1
19.0,4,E,1
19.0,4,W,1
19.0,5,N,0
19.0,5,S,0
19.0,5,E,0
19.0,5,W,0
19.0,6,N,0
19.0,6,S,0
19.0,6,E,1
19.0,6,W,1
19.0,7,N,1
19.0,7,S,1
19.0,7,E,0
19.0,7,W,0
19.0,8,N,1
19.0,8,S,0
19.0,8,E,0
19.0,8,W,0
19.0,9,N,0
19.0,9,S,0
19.0,9,E,0
19.0,9,W,2
19.0,10,N,1
19.0,10,S,0
19.0,10,E,0
19.0,10,W,0
19.0,11,N,0
19.0,11,S,1
19.0,11,E,1
19.0,11,W,1
19.083,0,N,1
19.083,0,S,1
19.083,0,E,0
19.083,0,W,0
19.083,1,N,0
19.083,1,S,1
19.083,1,E,1
19.083,1,W,0
19.083,2,N,2
19.083,2,S,0
19.083,2,E,1
19.083,2,W,1
19.083,3,N,0
19.083,3,S,0
19.083,3,E,0
19.083,3,W,0
19.083,4,N,0
19.083,4,S,0
19.083,4,E,0
19.083,4,W,0
19.083,5,N,1
19.083,5,S,1
19.083,5,E,1
19.083,5,W,0
19.083,6,N,2
19.083,6,S,0
19.083,6,E,0
19.083,6,W,0
19.083,7,N,0
19.083,7,S,1
19.083,7,E,0
19.083,7,W,0
19.083,8,N,1
19.083,8,S,1
19.083,8,E,0
19.083,8,W,0
19.083,9,N,0
19.083,9,S,0
19.083,9,E,0
19.083,9,W,1
19.083,10,N,0
19.083,10,S,1
19.083,10,E,0
19.083,10,W,0
19.083,11,N,1
19.083,11,S,0
19.083,11,E,0
19.083,11,W,0
19.167,0,N,0
19.167,0,S,2
19.167,0,E,0
19.167,0,W,0
19.167,1,N,2
19.167,1,S,0
19.167,1,E,0
19.167,1,W,3
19.167,2,N,0
19.167,2,S,0
19.167,2,E,1
19.167,2,W,0
19.167,3,N,0
19.167,3,S,1
19.167,3,E,1
19.167,3,W,0
19.167,4,N,1
19.167,4,S,1
19.167,4,E,1
19.167,4,W,0
19.167,5,N,0
19.167,5,S,0
19.167,5,E,1
19.167,5,W,1
19.167,6,N,0
19.167,6,S,0
19.167,6,E,0
19.167,6,W,0
19.167,7,N,0
19.167,7,S,0
19.167,7,E,1
19.167,7,W,3
19.167,8,N,0
19.167,8,S,0
19.167,8,E,0
19.167,8,W,0
19.167,9,N,2
19.167,9,S,1
19.167,9,E,1
19.167,9,W,0
19.167,10,N,0
19.167,10,S,2
19.167,10,E,0
19.167,10,W,1
19.167,11,N,0
19.167,11,S,1
19.167,11,E,2
19.167,11,W,0
19.25,0,N,2
19.25,0,S,0
19.25,0,E,1
19.25,0,W,1
19.25,1,N,0
19.25,1,S,0
19.25,1,E,0
19.25,1,W,0
19.25,2,N,0
19.25,2,S,0
19.25,2,E,0
19.25,2,W,0
19.25,3,N,3
19.25,3,S,0
19.25,3,E,1
19.25,3,W,1
19.25,4,N,0
19.25,4,S,1
19.25,4,E,1
19.25,4,W,1
19.25,5,N,1
19.25,5,S,0
19.25,5,E,0
19.25,5,W,0
19.25,6,N,0
19.25,6,S,2
19.25,6,E,0
19.25,6,W,1
19.25,7,N,0
19.25,7,S,0
19.25,7,E,1
19.25,7,W,0
19.25,8,N,2
19.25,8,S,0
19.25,8,E,0
19.25,8,W,0
19.25,9,N,0
19.25,9,S,0
19.25,9,E,0
19.25,9,W,1
19.25,10,N,0
19.25,10,S,1
19.25,10,E,0
19.25,10,W,0
19.25,11,N,0
19.25,11,S,0
19.25,11,E,0
19.25,11,W,1
19.333,0,N,0
19.333,0,S,2
19.333,0,E,0
19.333,0,W,0
19.333,1,N,1
19.333,1,S,0
19.333,1,E,3
19.333,1,W,0
19.333,2,N,0
19.333,2,S,1
19.333,2,E,0
19.333,2,W,0
19.333,3,N,1
19.333,3,S,0
19.333,3,E,0
19.333,3,W,0
19.333,4,N,0
19.333,4,S,0
19.333,4,E,0
19.333,4,W,1
19.333,5,N,0
19.333,5,S,1
19.333,5,E,0
19.333,5,W,0
19.333,6,N,1
19.333,6,S,0
19.333,6,E,0
19.333,6,W,1
19.333,7,N,0
19.333,7,S,0
19.333,7,E,0
19.333,7,W,0
19.333,8,N,1
19.333,8,S,2
19.333,8,E,0
19.333,8,W,0
19.333,9,N,0
19.333,9,S,0
19.333,9,E,0
19.333,9,W,0
19.333,10,N,0
19.333,10,S,0
19.333,10,E,1
19.333,10,W,1
19.333,11,N,0
19.333,11,S,1
19.333,11,E,0
19.333,11,W,0
19.417,0,N,0
19.417,0,S,1
19.417,0,E,0
19.417,0,W,0
19.417,1,N,0
19.417,1,S,0
19.417,1,E,1
19.417,1,W,0
19.417,2,N,0
19.417,2,S,1
19.417,2,E,1
19.417,2,W,2
19.417,3,N,0
19.417,3,S,0
19.417,3,E,0
19.417,3,W,0
19.417,4,N,0
19.417,4,S,0
19.417,4,E,0
19.417,4,W,1
19.417,5,N,0
19.417,5,S,0
19.417,5,E,0
19.417,5,W,0
19.417,6,N,0
19.417,6,S,0
19.417,6,E,0
19.417,6,W,2
19.417,7,N,0
19.417,7,S,2
19.417,7,E,0
19.417,7,W,0
19.417,8,N,0
19.417,8,S,0
19.417,8,E,1
19.417,8,W,0
19.417,9,N,0
19.417,9,S,2
19.417,9,E,0
19.417,9,W,0
19.417,10,N,0
19.417,10,S,0
19.417,10,E,2
19.417,10,W,0
19.417,11,N,1
19.417,11,S,0
19.417,11,E,0
19.417,11,W,0
19.5,0,N,2
19.5,0,S,0
19.5,0,E,1
19.5,0,W,1
19.5,1,N,0
19.5,1,S,1
19.5,1,E,0
19.5,1,W,0
19.5,2,N,2
19.5,2,S,0
19.5,2,E,0
19.5,2,W,1
19.5,3,N,0
19.5,3,S,0
19.5,3,E,1
19.5,3,W,0
19.5,4,N,2
19.5,4,S,1
19.5,4,E,0
19.5,4,W,0
19.5,5,N,1
19.5,5,S,0
19.5,5,E,1
19.5,5,W,2
19.5,6,N,2
19.5,6,S,0
19.5,6,E,2
19.5,6,W,0
19.5,7,N,0
19.5,7,S,1
19.5,7,E,1
19.5,7,W,0
19.5,8,N,1
19.5,8,S,3
19.5,8,E,0
19.5,8,W,0
19.5,9,N,0
19.5,9,S,0
19.5,9,E,0
19.5,9,W,0
19.5,10,N,0
19.5,10,S,1
19.5,10,E,0
19.5,10,W,1
19.5,11,N,0
19.5,11,S,1
19.5,11,E,0
19.5,11,W,0
19.583,0,N,0
19.583,0,S,1
19.583,0,E,0
19.583,0,W,1
19.583,1,N,0
19.583,1,S,1
19.583,1,E,0
19.583,1,W,1
19.583,2,N,0
19.583,2,S,0
19.583,2,E,0
19.583,2,W,0
19.583,3,N,0
19.583,3,S,0
19.583,3,E,0
19.583,3,W,1
19.583,4,N,2
19.583,4,S,0
19.583,4,E,0
19.583,4,W,0
19.583,5,N,1
19.583,5,S,0
19.583,5,E,0
19.583,5,W,1
19.583,6,N,1
19.583,6,S,0
19.583,6,E,0
19.583,6,W,0
19.583,7,N,1
19.583,7,S,0
19.583,7,E,1
19.583,7,W,0
19.583,8,N,0
19.583,8,S,0
19.583,8,E,0
19.583,8,W,0
19.583,9,N,1
19.583,9,S,0
19.583,9,E,0
19.583,9,W,0
19.583,10,N,0
19.583,10,S,1
19.583,10,E,0
19.583,10,W,1
19.583,11,N,0
19.583,11,S,0
19.583,11,E,0
19.583,11,W,1
19.667,0,N,0
19.667,0,S,0
19.667,0,E,1
19.667,0,W,1
19.667,1,N,1
19.667,1,S,1
19.667,1,E,1
19.667,1,W,0
19.667,2,N,0
19.667,2,S,0
19.667,2,E,1
19.667,2,W,0
19.667,3,N,0
19.667,3,S,0
19.667,3,E,0
19.667,3,W,0
19.667,4,N,0
19.667,4,S,2
19.667,4,E,0
19.667,4,W,1
19.667,5,N,1
19.667,5,S,0
19.667,5,E,1
19.667,5,W,0
19.667,6,N,1
19.667,6,S,1
19.667,6,E,1
19.667,6,W,2
19.667,7,N,0
19.667,7,S,0
19.667,7,E,1
19.667,7,W,2
19.667,8,N,1
19.667,8,S,0
19.667,8,E,0
19.667,8,W,1
19.667,9,N,0
19.667,9,S,0
19.667,9,E,0
19.667,9,W,0
19.667,10,N,1
19.667,10,S,0
19.667,10,E,0
19.667,10,W,0
19.667,11,N,0
19.667,11,S,0
19.667,11,E,1
19.667,11,W,0
19.75,0,N,0
19.75,0,S,0
19.75,0,E,0
19.75,0,W,0
19.75,1,N,0
19.75,1,S,1
19.75,1,E,1
19.75,1,W,0
19.75,2,N,0
19.75,2,S,1
19.75,2,E,1
19.75,2,W,0
19.75,3,N,0
19.75,3,S,1
19.75,3,E,1
19.75,3,W,0
19.75,4,N,0
19.75,4,S,0
19.75,4,E,2
19.75,4,W,0
19.75,5,N,1
19.75,5,S,0
19.75,5,E,1
19.75,5,W,1
19.75,6,N,0
19.75,6,S,0
19.75,6,E,0
19.75,6,W,0
19.75,7,N,0
19.75,7,S,0
19.75,7,E,0
19.75,7,W,0
19.75,8,N,0
19.75,8,S,1
19.75,8,E,0
19.75,8,W,0
19.75,9,N,0
19.75,9,S,0
19.75,9,E,1
19.75,9,W,0
19.75,10,N,0
19.75,10,S,1
19.75,10,E,0
19.75,10,W,0
19.75,11,N,1
19.75,11,S,0
19.75,11,E,1
19.75,11,W,0
19.833,0,N,0
19.833,0,S,1
19.833,0,E,1
19.833,0,W,0
19.833,1,N,0
19.833,1,S,0
19.833,1,E,0
19.833,1,W,2
19.833,2,N,0
19.833,2,S,0
19.833,2,E,1
19.833,2,W,1
19.833,3,N,0
19.833,3,S,0
19.833,3,E,0
19.833,3,W,0
19.833,4,N,0
19.833,4,S,0
19.833,4,E,0
19.833,4,W,0
19.833,5,N,0
19.833,5,S,2
19.833,5,E,0
19.833,5,W,0
19.833,6,N,0
19.833,6,S,1
19.833,6,E,0
19.833,6,W,0
19.833,7,N,0
19.833,7,S,0
19.833,7,E,0
19.833,7,W,0
19.833,8,N,1
19.833,8,S,0
19.833,8,E,1
19.833,8,W,1
19.833,9,N,0
19.833,9,S,0
19.833,9,E,1
19.833,9,W,1
19.833,10,N,1
19.833,10,S,0
19.833,10,E,0
19.833,10,W,2
19.833,11,N,0
19.833,11,S,0
19.833,11,E,1
19.833,11,W,0
19.917,0,N,0
19.917,0,S,0
19.917,0,E,1
19.917,0,W,1
19.917,1,N,0
19.917,1,S,0
19.917,1,E,0
19.917,1,W,0
19.917,2,N,0
19.917,2,S,0
19.917,2,E,1
19.917,2,W,0
19.917,3,N,0
19.917,3,S,0
19.917,3,E,1
19.917,3,W,0
19.917,4,N,1
19.917,4,S,0
19.917,4,E,1
19.917,4,W,0
19.917,5,N,0
19.917,5,S,2
19.917,5,E,0
19.917,5,W,0
19.917,6,N,0
19.917,6,S,0
19.917,6,E,0
19.917,6,W,1
19.917,7,N,0
19.917,7,S,1
19.917,7,E,1
19.917,7,W,1
19.917,8,N,0
19.917,8,S,0
19.917,8,E,1
19.917,8,W,0
19.917,9,N,0
19.917,9,S,0
19.917,9,E,0
19.917,9,W,1
19.917,10,N,0
19.917,10,S,0
19.917,10,E,0
19.917,10,W,1
19.917,11,N,0
19.917,11,S,1
19.917,11,E,1
19.917,11,W,1
20.0,0,N,0
20.0,0,S,0
20.0,0,E,0
20.0,0,W,0
20.0,1,N,0
20.0,1,S,0
20.0,1,E,0
20.0,1,W,1
20.0,2,N,0
20.0,2,S,0
20.0,2,E,0
20.0,2,W,0
20.0,3,N,0
20.0,3,S,1
20.0,3,E,1
20.0,3,W,0
20.0,4,N,0
20.0,4,S,1
20.0,4,E,1
20.0,4,W,1
20.0,5,N,1
20.0,5,S,2
20.0,5,E,0
20.0,5,W,0
20.0,6,N,0
20.0,6,S,0
20.0,6,E,0
20.0,6,W,0
20.0,7,N,0
20.0,7,S,0
20.0,7,E,0
20.0,7,W,0
20.0,8,N,0
20.0,8,S,0
20.0,8,E,0
20.0,8,W,2
20.0,9,N,0
20.0,9,S,0
20.0,9,E,0
20.0,9,W,0
20.0,10,N,0
20.0,10,S,0
20.0,10,E,0
20.0,10,W,0
20.0,11,N,0
20.0,11,S,1
20.0,11,E,0
20.0,11,W,0
20.083,0,N,0
20.083,0,S,0
20.083,0,E,0
20.083,0,W,0
20.083,1,N,0
20.083,1,S,0
20.083,1,E,0
20.083,1,W,0
20.083,2,N,0
20.083,2,S,0
20.083,2,E,1
20.083,2,W,1
20.083,3,N,0
20.083,3,S,2
20.083,3,E,0
20.083,3,W,0
20.083,4,N,0
20.083,4,S,1
20.083,4,E,0
20.083,4,W,0
20.083,5,N,0
20.083,5,S,0
20.083,5,E,0
20.083,5,W,1
20.083,6,N,0
20.083,6,S,0
20.083,6,E,0
20.083,6,W,0
20.083,7,N,1
20.083,7,S,0
20.083,7,E,0
20.083,7,W,0
20.083,8,N,0
20.083,8,S,0
20.083,8,E,1
20.083,8,W,2
20.083,9,N,0
20.083,9,S,0
20.083,9,E,1
20.083,9,W,0
20.083,10,N,0
20.083,10,S,0
20.083,10,E,0
20.083,10,W,1
20.083,11,N,0
20.083,11,S,0
20.083,11,E,0
20.083,11,W,0
20.167,0,N,0
20.167,0,S,0
20.167,0,E,0
20.167,0,W,1
20.167,1,N,0
20.167,1,S,0
20.167,1,E,0
20.167,1,W,0
20.167,2,N,0
20.167,2,S,0
20.167,2,E,0
20.167,2,W,0
20.167,3,N,0
20.167,3,S,0
20.167,3,E,0
20.167,3,W,1
20.167,4,N,0
20.167,4,S,1
20.167,4,E,1
20.167,4,W,1
20.167,5,N,0
20.167,5,S,0
20.167,5,E,0
20.167,5,W,0
20.167,6,N,0
20.167,6,S,0
20.167,6,E,0
20.167,6,W,0
20.167,7,N,0
20.167,7,S,0
20.167,7,E,0
20.167,7,W,2
20.167,8,N,0
20.167,8,S,0
20.167,8,E,1
20.167,8,W,0
20.167,9,N,0
20.167,9,S,0
20.167,9,E,0
20.167,9,W,0
20.167,10,N,0
20.167,10,S,1
20.167,10,E,0
20.167,10,W,0
20.167,11,N,0
20.167,11,S,1
20.167,11,E,0
20.167,11,W,0
20.25,0,N,0
20.25,0,S,0
20.25,0,E,1
20.25,0,W,0
20.25,1,N,0
20.25,1,S,0
20.25,1,E,0
20.25,1,W,0
20.25,2,N,0
20.25,2,S,1
20.25,2,E,0
20.25,2,W,1
20.25,3,N,0
20.25,3,S,0
20.25,3,E,1
20.25,3,W,1
20.25,4,N,0
20.25,4,S,1
20.25,4,E,0
20.25,4,W,0
20.25,5,N,0
20.25,5,S,0
20.25,5,E,0
20.25,5,W,0
20.25,6,N,0
20.25,6,S,1
20.25,6,E,0
20.25,6,W,0
20.25,7,N,0
20.25,7,S,0
20.25,7,E,0
20.25,7,W,0
20.25,8,N,0
20.25,8,S,0
20.25,8,E,1
20.25,8,W,1
20.25,9,N,0
20.25,9,S,0
20.25,9,E,0
20.25,9,W,1
20.25,10,N,0
20.25,10,S,0
20.25,10,E,0
20.25,10,W,0
20.25,11,N,1
20.25,11,S,0
20.25,11,E,1
20.25,11,W,0
20.333,0,N,0
20.333,0,S,0
20.333,0,E,0
20.333,0,W,0
20.333,1,N,1
20.333,1,S,0
20.333,1,E,0
20.333,1,W,0
20.333,2,N,0
20.333,2,S,0
20.333,2,E,0
20.333,2,W,0
20.333,3,N,0
20.333,3,S,0
20.333,3,E,0
20.333,3,W,0
20.333,4,N,0
20.333,4,S,0
20.333,4,E,2
20.333,4,W,0
20.333,5,N,0
20.333,5,S,0
20.333,5,E,0
20.333,5,W,0
20.333,6,N,0
20.333,6,S,0
20.333,6,E,0
20.333,6,W,1
20.333,7,N,1
20.333,7,S,0
20.333,7,E,1
20.333,7,W,0
20.333,8,N,0
20.333,8,S,0
20.333,8,E,0
20.333,8,W,0
20.333,9,N,0
20.333,9,S,0
20.333,9,E,0
20.333,9,W,0
20.333,10,N,1
20.333,10,S,1
20.333,10,E,0
20.333,10,W,1
20.333,11,N,0
20.333,11,S,0
20.333,11,E,0
20.333,11,W,1
20.417,0,N,0
20.417,0,S,0
20.417,0,E,0
20.417,0,W,1
20.417,1,N,0
20.417,1,S,1
20.417,1,E,0
20.417,1,W,0
20.417,2,N,0
20.417,2,S,0
20.417,2,E,0
20.417,2,W,0
20.417,3,N,0
20.417,3,S,0
20.417,3,E,0
20.417,3,W,0
20.417,4,N,0
20.417,4,S,0
20.417,4,E,0
20.417,4,W,0
20.417,5,N,0
20.417,5,S,0
20.417,5,E,0
20.417,5,W,0
20.417,6,N,0
20.417,6,S,0
20.417,6,E,0
20.417,6,W,0
20.417,7,N,0
20.417,7,S,1
20.417,7,E,1
20.417,7,W,1
20.417,8,N,0
20.417,8,S,0
20.417,8,E,0
20.417,8,W,0
20.417,9,N,0
20.417,9,S,0
20.417,9,E,0
20.417,9,W,0
20.417,10,N,0
20.417,10,S,0
20.417,10,E,0
20.417,10,W,0
20.417,11,N,0
20.417,11,S,0
20.417,11,E,0
20.417,11,W,1
20.5,0,N,0
20.5,0,S,0
20.5,0,E,0
20.5,0,W,0
20.5,1,N,1
20.5,1,S,1
20.5,1,E,0
20.5,1,W,0
20.5,2,N,1
20.5,2,S,0
20.5,2,E,0
20.5,2,W,1
20.5,3,N,0
20.5,3,S,0
20.5,3,E,0
20.5,3,W,0
20.5,4,N,1
20.5,4,S,0
20.5,4,E,0
20.5,4,W,1
20.5,5,N,0
20.5,5,S,0
20.5,5,E,1
20.5,5,W,0
20.5,6,N,0
20.5,6,S,0
20.5,6,E,1
20.5,6,W,0
20.5,7,N,0
20.5,7,S,0
20.5,7,E,0
20.5,7,W,0
20.5,8,N,0
20.5,8,S,0
